prompt_idx,site,branch,site_pos,branch_pos,q,rho,cos
12,layer_7_mlp_out,layer_21_mha_output_out,14,41,0.04294614451241319,0.12933065781574038,0.2278596719164363
12,layer_7_mlp_out,layer_21_mlp_out,14,42,0.23930032352195985,0.4657663884489032,0.3058485375618394
12,layer_7_mlp_out,layer_22_mha_output_out,14,43,0.03783748449071578,0.15109769031924736,0.11363624396882176
12,layer_7_mlp_out,layer_22_mlp_out,14,44,0.35042604506849695,0.6246684314504752,0.5188434496462146
12,layer_7_mlp_out,layer_23_mha_output_out,14,45,-0.02315947083061687,0.12709180284288404,-0.29843815664050294
12,layer_7_mlp_out,layer_23_mlp_out,14,46,0.1892744223611711,0.39233965271560733,0.26445380113390116
12,layer_7_mlp_out,layer_24_mha_output_out,14,47,0.027036294866385147,0.11114036222027847,0.14285142010257484
12,layer_7_mlp_out,layer_24_mlp_out,14,48,0.20442242638129848,0.37867218043244527,0.40357764453233963
12,layer_7_mlp_out,layer_25_mha_output_out,14,49,0.06046843485893849,0.11701540195550705,0.46278421388010194
12,layer_7_mlp_out,layer_25_mlp_out,14,50,0.2698643294494051,0.4891759343284383,0.42259097128222467
12,layer_7_mlp_out,layer_26_mha_output_out,14,51,0.006168484307332078,0.0701708307574657,0.018395636786213386
12,layer_7_mlp_out,layer_26_mlp_out,14,52,0.2801334995291349,0.5120397560862406,0.40591220704574893
12,layer_7_mlp_out,layer_27_mha_output_out,14,53,0.009975008600584978,0.059090608013573125,0.11255295261276466
12,layer_7_mlp_out,layer_27_mlp_out,14,54,0.29988120615908453,0.6171057801467326,0.13467116353071948
12,layer_7_mlp_out,layer_28_mha_output_out,14,55,0.048001523055055006,0.12455907340878164,0.295124336011362
12,layer_7_mlp_out,layer_28_mlp_out,14,56,0.5289781662041781,1.0633037030818637,0.05786715026259027
12,layer_8_mha_output_out,layer_8_mha_output_out,15,15,1.0,Inf,NaN
12,layer_8_mha_output_out,layer_8_mlp_out,15,16,0.3663747411108429,0.8488522005483842,-0.39753808844667504
12,layer_8_mha_output_out,layer_9_mha_output_out,15,17,0.02775088320542618,0.24189713290881254,-0.12754119972112074
12,layer_8_mha_output_out,layer_9_mlp_out,15,18,0.33095875066157565,0.785302692029504,-0.3074956440543974
12,layer_8_mha_output_out,layer_10_mha_output_out,15,19,0.032315793756698574,0.2339221349648929,-0.09431054337532789
12,layer_8_mha_output_out,layer_10_mlp_out,15,20,0.2987935356853215,0.7002059326137414,-0.15970300858892145
12,layer_8_mha_output_out,layer_11_mha_output_out,15,21,-0.047155047440792686,0.26881939769164503,-0.4175333266808223
12,layer_8_mha_output_out,layer_11_mlp_out,15,22,0.25444993432792395,0.6529357275350283,-0.19770901815096042
12,layer_8_mha_output_out,layer_12_mha_output_out,15,23,0.11338404925297818,0.3840731484389374,-0.05859904854330207
12,layer_8_mha_output_out,layer_12_mlp_out,15,24,0.1448530878205656,0.4982999758480427,-0.19066072361114803
12,layer_8_mha_output_out,layer_13_mha_output_out,15,25,0.0014379734099759789,0.09675260433961845,-0.0819868924153747
12,layer_8_mha_output_out,layer_13_mlp_out,15,26,0.1791710245121294,0.525853933412545,-0.14168328221475715
12,layer_8_mha_output_out,layer_14_mha_output_out,15,27,0.014559904615971675,0.1626563666576556,-0.07289759112035207
12,layer_8_mha_output_out,layer_14_mlp_out,15,28,0.09386244281628253,0.44551387506259565,-0.23762061082196434
12,layer_8_mha_output_out,layer_15_mha_output_out,15,29,-0.011308512648463331,0.09749033716187197,-0.20984302393175328
12,layer_8_mha_output_out,layer_15_mlp_out,15,30,0.319371505439485,0.6792047230373188,0.021945090555855223
12,layer_8_mha_output_out,layer_16_mha_output_out,15,31,0.029196562796591663,0.30403530490995256,-0.21147715876377285
12,layer_8_mha_output_out,layer_16_mlp_out,15,32,0.22640991520426468,0.47877943130564754,0.18734376119438162
12,layer_8_mha_output_out,layer_17_mha_output_out,15,33,0.0816563912446685,0.2171906118698162,0.21096399288747175
12,layer_8_mha_output_out,layer_17_mlp_out,15,34,0.27665868614542677,0.5794640340251291,0.13049231563390915
12,layer_8_mha_output_out,layer_18_mha_output_out,15,35,0.13043335864043237,0.2970169370296256,0.24470349052177512
12,layer_8_mha_output_out,layer_18_mlp_out,15,36,0.26385471197531307,0.5291973596776433,0.23084944055206957
12,layer_8_mha_output_out,layer_19_mha_output_out,15,37,-0.08743017043915069,0.309679176791407,-0.5269387758633547
12,layer_8_mha_output_out,layer_19_mlp_out,15,38,0.21635566060621758,0.4271713256647955,0.30272791887025446
12,layer_8_mha_output_out,layer_20_mha_output_out,15,39,-0.0707294886887131,0.20107129748806413,-0.4967819316488607
12,layer_8_mha_output_out,layer_20_mlp_out,15,40,0.22529706557867724,0.41232154883150524,0.4131451551508327
12,layer_8_mha_output_out,layer_21_mha_output_out,15,41,0.04286416869262166,0.12968450838075565,0.22575437299664264
12,layer_8_mha_output_out,layer_21_mlp_out,15,42,0.23631913947232386,0.4614655001061741,0.3028156592649382
12,layer_8_mha_output_out,layer_22_mha_output_out,15,43,0.03810367526275771,0.15071197418821383,0.11675258269327789
12,layer_8_mha_output_out,layer_22_mlp_out,15,44,0.3481362909040244,0.6198899630507965,0.5186428374919528
12,layer_8_mha_output_out,layer_23_mha_output_out,15,45,-0.021219124029136838,0.12579812668781964,-0.28504656945354745
12,layer_8_mha_output_out,layer_23_mlp_out,15,46,0.19343493470860929,0.3924918733369976,0.2874884482813218
12,layer_8_mha_output_out,layer_24_mha_output_out,15,47,0.02723164071687212,0.11033945157964398,0.14749722356785316
12,layer_8_mha_output_out,layer_24_mlp_out,15,48,0.2028043409843383,0.376144292700835,0.40260638703731727
12,layer_8_mha_output_out,layer_25_mha_output_out,15,49,0.059940912085110765,0.11697193933351778,0.4572997864314746
12,layer_8_mha_output_out,layer_25_mlp_out,15,50,0.27011058986501546,0.4885908692367094,0.4267674470278024
12,layer_8_mha_output_out,layer_26_mha_output_out,15,51,0.0060858795326601545,0.07011320487343671,0.017325133908024155
12,layer_8_mha_output_out,layer_26_mlp_out,15,52,0.2837557707737838,0.5185094570765034,0.40665461917340284
12,layer_8_mha_output_out,layer_27_mha_output_out,15,53,0.01052047856001681,0.05875333800748915,0.12352567537271308
12,layer_8_mha_output_out,layer_27_mlp_out,15,54,0.3033182970325963,0.621107265207329,0.14143878173890748
12,layer_8_mha_output_out,layer_28_mha_output_out,15,55,0.0481014435526852,0.12360968095623832,0.3003726115216014
12,layer_8_mha_output_out,layer_28_mlp_out,15,56,0.5264073105150227,1.0577986625366202,0.0628910880774562
12,layer_8_mlp_out,layer_8_mlp_out,16,16,1.0,Inf,NaN
12,layer_8_mlp_out,layer_9_mha_output_out,16,17,0.039509747784506555,0.24006880018229512,-0.07167032506729806
12,layer_8_mlp_out,layer_9_mlp_out,16,18,0.39304185412819326,0.868112754485185,-0.34664833019497365
12,layer_8_mlp_out,layer_10_mha_output_out,16,19,0.03452284276148576,0.23353179952936035,-0.0833986323523143
12,layer_8_mlp_out,layer_10_mlp_out,16,20,0.3217690716804745,0.7460727814343042,-0.20963218760646843
12,layer_8_mlp_out,layer_11_mha_output_out,16,21,-0.03563822440782527,0.2871293762960391,-0.3934383178197389
12,layer_8_mlp_out,layer_11_mlp_out,16,22,0.26540700471277356,0.6798662987869519,-0.23241070234739258
12,layer_8_mlp_out,layer_12_mha_output_out,16,23,0.0950661001819324,0.3706239813980514,-0.09740771845983663
12,layer_8_mlp_out,layer_12_mlp_out,16,24,0.14209367497543535,0.519764921836757,-0.24102529981481496
12,layer_8_mlp_out,layer_13_mha_output_out,16,25,0.004373533755000603,0.09926576712447215,-0.05525612199167044
12,layer_8_mlp_out,layer_13_mlp_out,16,26,0.16602522686759547,0.5264905555370171,-0.1852484558312963
12,layer_8_mlp_out,layer_14_mha_output_out,16,27,0.012698848083601555,0.16638859210892443,-0.09024729697089874
12,layer_8_mlp_out,layer_14_mlp_out,16,28,0.10939539417161925,0.4668925131957666,-0.23234661321527517
12,layer_8_mlp_out,layer_15_mha_output_out,16,29,-0.010585086246672315,0.1035229555131066,-0.20257881322702284
12,layer_8_mlp_out,layer_15_mlp_out,16,30,0.33257929709199807,0.70561584517702,0.001162739949893125
12,layer_8_mlp_out,layer_16_mha_output_out,16,31,0.03421873567195499,0.3091086191083783,-0.20162895762060437
12,layer_8_mlp_out,layer_16_mlp_out,16,32,0.2358715504513984,0.5025946241989498,0.16140043913597998
12,layer_8_mlp_out,layer_17_mha_output_out,16,33,0.07674699208757507,0.20871952971151445,0.20673568371767967
12,layer_8_mlp_out,layer_17_mlp_out,16,34,0.29031912872271315,0.6001011640670726,0.13807489451371888
12,layer_8_mlp_out,layer_18_mha_output_out,16,35,0.13315942125213798,0.3004989994842727,0.2489404842330145
12,layer_8_mlp_out,layer_18_mlp_out,16,36,0.26568363418769647,0.5396365681687606,0.20500941187944735
12,layer_8_mlp_out,layer_19_mha_output_out,16,37,-0.09979257221254101,0.31602419194596304,-0.5529713054961888
12,layer_8_mlp_out,layer_19_mlp_out,16,38,0.20313499437796723,0.42194884173489244,0.24452973368092787
12,layer_8_mlp_out,layer_20_mha_output_out,16,39,-0.07412445119306832,0.2043375700829335,-0.5070667705002703
12,layer_8_mlp_out,layer_20_mlp_out,16,40,0.220581104007042,0.41433943087236336,0.37474942030119385
12,layer_8_mlp_out,layer_21_mha_output_out,16,41,0.04911563176515388,0.1362310915969767,0.2561540557234934
12,layer_8_mlp_out,layer_21_mlp_out,16,42,0.24868643303656968,0.4882903184873105,0.28339340534599333
12,layer_8_mlp_out,layer_22_mha_output_out,16,43,0.038825708281849725,0.14312783723212283,0.14495078285547852
12,layer_8_mlp_out,layer_22_mlp_out,16,44,0.3475811480034572,0.6273598402952896,0.4747986960253268
12,layer_8_mlp_out,layer_23_mha_output_out,16,45,-0.018637800076099387,0.1281252105251607,-0.26606111260775983
12,layer_8_mlp_out,layer_23_mlp_out,16,46,0.19517704205815556,0.3955188084089346,0.2872951789780205
12,layer_8_mlp_out,layer_24_mha_output_out,16,47,0.026677862921674622,0.11403974763508394,0.12986648668806017
12,layer_8_mlp_out,layer_24_mlp_out,16,48,0.21055685118462364,0.39616752211122797,0.37785079403547256
12,layer_8_mlp_out,layer_25_mha_output_out,16,49,0.06747083948222177,0.12224913208858466,0.5062222217211929
12,layer_8_mlp_out,layer_25_mlp_out,16,50,0.2766073961358255,0.4982265920793203,0.4359376548117119
12,layer_8_mlp_out,layer_26_mha_output_out,16,51,0.007253445620350241,0.06959836982020481,0.03564212837793993
12,layer_8_mlp_out,layer_26_mlp_out,16,52,0.27634059736173,0.5086625418931395,0.3916012031422463
12,layer_8_mlp_out,layer_27_mha_output_out,16,53,0.01150095301392362,0.061943218632643834,0.12736818174422154
12,layer_8_mlp_out,layer_27_mlp_out,16,54,0.28894234712978184,0.6067468699006971,0.10609336160951097
12,layer_8_mlp_out,layer_28_mha_output_out,16,55,0.04393598054230341,0.12226093587434457,0.2658323009276952
12,layer_8_mlp_out,layer_28_mlp_out,16,56,0.5015894309329609,1.0033692832219556,0.05811715208777719
12,layer_9_mha_output_out,layer_9_mha_output_out,17,17,1.0,Inf,NaN
12,layer_9_mha_output_out,layer_9_mlp_out,17,18,0.40024756634515857,0.8767221004198305,-0.34730441565482134
12,layer_9_mha_output_out,layer_10_mha_output_out,17,19,0.03478461332208049,0.23630999289922935,-0.08693925915951727
12,layer_9_mha_output_out,layer_10_mlp_out,17,20,0.3216565887227618,0.7482299616824452,-0.21774521986744003
12,layer_9_mha_output_out,layer_11_mha_output_out,17,21,-0.031387316417426536,0.2878771161608454,-0.38196533144871075
12,layer_9_mha_output_out,layer_11_mlp_out,17,22,0.27634409825611916,0.6883207258436355,-0.21602733878860864
12,layer_9_mha_output_out,layer_12_mha_output_out,17,23,0.09520577458023138,0.37052305558242843,-0.0967126657323434
12,layer_9_mha_output_out,layer_12_mlp_out,17,24,0.14182585002917925,0.5230419786853877,-0.2480711356751236
12,layer_9_mha_output_out,layer_13_mha_output_out,17,25,0.004119152413833649,0.09954692177947964,-0.058237648950272954
12,layer_9_mha_output_out,layer_13_mlp_out,17,26,0.16703711747223438,0.5283852454371595,-0.1862036028646566
12,layer_9_mha_output_out,layer_14_mha_output_out,17,27,0.013285934099168006,0.16476854783877048,-0.08418240639928247
12,layer_9_mha_output_out,layer_14_mlp_out,17,28,0.11191637920244824,0.4697450922444405,-0.23052216190687683
12,layer_9_mha_output_out,layer_15_mha_output_out,17,29,-0.011610371831029642,0.1043181731802941,-0.21190641272558836
12,layer_9_mha_output_out,layer_15_mlp_out,17,30,0.33451711865292777,0.7087960929824125,0.00078396645167247
12,layer_9_mha_output_out,layer_16_mha_output_out,17,31,0.03652118907700286,0.30779795290181966,-0.19192212908099449
12,layer_9_mha_output_out,layer_16_mlp_out,17,32,0.23872483131832167,0.5075872672315841,0.16055735705248694
12,layer_9_mha_output_out,layer_17_mha_output_out,17,33,0.07486189927069098,0.20781093723550176,0.19756710082716888
12,layer_9_mha_output_out,layer_17_mlp_out,17,34,0.2941001772194439,0.6036610668891619,0.14830020269093408
12,layer_9_mha_output_out,layer_18_mha_output_out,17,35,0.1313796814865128,0.29996065661952503,0.2406782556494874
12,layer_9_mha_output_out,layer_18_mlp_out,17,36,0.26007295564006194,0.5318475975380746,0.19895756743352944
12,layer_9_mha_output_out,layer_19_mha_output_out,17,37,-0.10570586585310959,0.3152146821201437,-0.5645317229046712
12,layer_9_mha_output_out,layer_19_mlp_out,17,38,0.20329957638501028,0.4214969366182211,0.24691697497689816
12,layer_9_mha_output_out,layer_20_mha_output_out,17,39,-0.07532675607945793,0.20443273980717191,-0.5112739615615677
12,layer_9_mha_output_out,layer_20_mlp_out,17,40,0.218702101320975,0.41262203028990535,0.36909160842079297
12,layer_9_mha_output_out,layer_21_mha_output_out,17,41,0.05047134567553724,0.13772480581226287,0.2621540669812002
12,layer_9_mha_output_out,layer_21_mlp_out,17,42,0.24080489651370585,0.4764092393127089,0.27734033218933013
12,layer_9_mha_output_out,layer_22_mha_output_out,17,43,0.04086287581628212,0.14203881032055668,0.16493265129922158
12,layer_9_mha_output_out,layer_22_mlp_out,17,44,0.34512592111813645,0.6224279880551238,0.47416371981123734
12,layer_9_mha_output_out,layer_23_mha_output_out,17,45,-0.018061641101191128,0.12859206774351967,-0.2619104694013775
12,layer_9_mha_output_out,layer_23_mlp_out,17,46,0.19437503473233964,0.397014031424613,0.27770627290566463
12,layer_9_mha_output_out,layer_24_mha_output_out,17,47,0.02654820485954279,0.11450271458037542,0.12714460317793214
12,layer_9_mha_output_out,layer_24_mlp_out,17,48,0.2123196783500898,0.3992230049212146,0.3778015947533853
12,layer_9_mha_output_out,layer_25_mha_output_out,17,49,0.0672911974193604,0.122283219516878,0.5040746481904871
12,layer_9_mha_output_out,layer_25_mlp_out,17,50,0.28194035420472796,0.5071105303174688,0.43987634118106994
12,layer_9_mha_output_out,layer_26_mha_output_out,17,51,0.0069325337598340475,0.06960734497740824,0.030898479535668107
12,layer_9_mha_output_out,layer_26_mlp_out,17,52,0.27663745769662873,0.5098435456916843,0.38903371034499695
12,layer_9_mha_output_out,layer_27_mha_output_out,17,53,0.01265386735634988,0.0607695725868413,0.1520750995581153
12,layer_9_mha_output_out,layer_27_mlp_out,17,54,0.28888764663231115,0.6073024038936041,0.10380657948563718
12,layer_9_mha_output_out,layer_28_mha_output_out,17,55,0.04357558490908908,0.12249278412763197,0.26136301880013724
12,layer_9_mha_output_out,layer_28_mlp_out,17,56,0.48918816278991917,0.9773164542106708,0.06092498305228366
12,layer_9_mlp_out,layer_9_mlp_out,18,18,1.0,Inf,NaN
12,layer_9_mlp_out,layer_10_mha_output_out,18,19,0.0405551864286402,0.2529695493487776,-0.0896667507188004
12,layer_9_mlp_out,layer_10_mlp_out,18,20,0.3899679622909845,0.8542641966169325,-0.29369988497170274
12,layer_9_mlp_out,layer_11_mha_output_out,18,21,-0.02658956785187483,0.30629816597624937,-0.3809911475116619
12,layer_9_mlp_out,layer_11_mlp_out,18,22,0.2909866250907267,0.7321281559225821,-0.2909754639827958
12,layer_9_mlp_out,layer_12_mha_output_out,18,23,0.08950536748993387,0.38931124926799,-0.15171798686529248
12,layer_9_mlp_out,layer_12_mlp_out,18,24,0.15368854359559914,0.5684728330365293,-0.30428058598065183
12,layer_9_mlp_out,layer_13_mha_output_out,18,25,0.0007737163618158904,0.10759779011956393,-0.10047920456595458
12,layer_9_mlp_out,layer_13_mlp_out,18,26,0.17698455808623959,0.5645033820532188,-0.2338470526331284
12,layer_9_mlp_out,layer_14_mha_output_out,18,27,0.02102525449598336,0.17373485494923468,-0.05121650793571411
12,layer_9_mlp_out,layer_14_mlp_out,18,28,0.13062735947873771,0.515722975578158,-0.2640499630685204
12,layer_9_mlp_out,layer_15_mha_output_out,18,29,-0.014577745634148709,0.11165243631494685,-0.236935714312266
12,layer_9_mlp_out,layer_15_mlp_out,18,30,0.34031348133829986,0.73051828611981,-0.05028902913095681
12,layer_9_mlp_out,layer_16_mha_output_out,18,31,0.049853646941520835,0.33233397996949066,-0.18411260701775406
12,layer_9_mlp_out,layer_16_mlp_out,18,32,0.2232783639666177,0.5048974507355009,0.09045263438820228
12,layer_9_mlp_out,layer_17_mha_output_out,18,33,0.08261774290720958,0.22286774449324995,0.19915567692616196
12,layer_9_mlp_out,layer_17_mlp_out,18,34,0.3044262178933287,0.632830655981206,0.10449860935806893
12,layer_9_mlp_out,layer_18_mha_output_out,18,35,0.13736085272492637,0.32387552127349767,0.19954890346311085
12,layer_9_mlp_out,layer_18_mlp_out,18,36,0.24876740347883608,0.5300206019443632,0.14167242393162588
12,layer_9_mlp_out,layer_19_mha_output_out,18,37,-0.11656880314818041,0.33647879445569884,-0.5856110586892952
12,layer_9_mlp_out,layer_19_mlp_out,18,38,0.19250152960053113,0.4230834669511391,0.18432177121318347
12,layer_9_mlp_out,layer_20_mha_output_out,18,39,-0.08059663360715241,0.21759622195389153,-0.5214714330224883
12,layer_9_mlp_out,layer_20_mlp_out,18,40,0.20166096594261596,0.4081589337448358,0.2819366253289482
12,layer_9_mlp_out,layer_21_mha_output_out,18,41,0.04854018405691085,0.14334025919237134,0.22399954576268483
12,layer_9_mlp_out,layer_21_mlp_out,18,42,0.26245774654822773,0.5161330991728306,0.2690845653180155
12,layer_9_mlp_out,layer_22_mha_output_out,18,43,0.0454275342246625,0.1444265120468426,0.1943274223830987
12,layer_9_mlp_out,layer_22_mlp_out,18,44,0.3371472871211507,0.6177979105897139,0.41821595545169704
12,layer_9_mlp_out,layer_23_mha_output_out,18,45,-0.012743181146486648,0.12837467035837818,-0.22357792536320922
12,layer_9_mlp_out,layer_23_mlp_out,18,46,0.19606567333546043,0.40891253686902473,0.24798430345969594
12,layer_9_mlp_out,layer_24_mha_output_out,18,47,0.029203011909896603,0.11838694585748503,0.1399165350268413
12,layer_9_mlp_out,layer_24_mlp_out,18,48,0.21916883242548513,0.4181299725184748,0.3519471399901519
12,layer_9_mlp_out,layer_25_mha_output_out,18,49,0.07113964346897628,0.12537057671145618,0.5257925534047125
12,layer_9_mlp_out,layer_25_mlp_out,18,50,0.2883500900167164,0.5246916110593571,0.4161691947759384
12,layer_9_mlp_out,layer_26_mha_output_out,18,51,0.009523920619301962,0.07403464149490296,0.056385897482208264
12,layer_9_mlp_out,layer_26_mlp_out,18,52,0.2709925302714614,0.5065614824325251,0.36172975650164646
12,layer_9_mlp_out,layer_27_mha_output_out,18,53,0.013442222214360533,0.06184644390525516,0.16065230243048637
12,layer_9_mlp_out,layer_27_mlp_out,18,54,0.2633548062252614,0.5736523578916268,0.07713250654022577
12,layer_9_mlp_out,layer_28_mha_output_out,18,55,0.0437160262072992,0.12410143972019186,0.25596363555580737
12,layer_9_mlp_out,layer_28_mlp_out,18,56,0.47632491994875414,0.9526582380064361,0.023489112269414483
12,layer_10_mha_output_out,layer_10_mha_output_out,19,19,1.0,Inf,NaN
12,layer_10_mha_output_out,layer_10_mlp_out,19,20,0.38572677884942697,0.8490590266635826,-0.2942731925975266
12,layer_10_mha_output_out,layer_11_mha_output_out,19,21,-0.024167377901587628,0.3022872423790363,-0.37158085122597784
12,layer_10_mha_output_out,layer_11_mlp_out,19,22,0.29452089550247273,0.7350539474802689,-0.28685619538226736
12,layer_10_mha_output_out,layer_12_mha_output_out,19,23,0.08626127883204171,0.38716494401451834,-0.15827041782762674
12,layer_10_mha_output_out,layer_12_mlp_out,19,24,0.1619191431326068,0.5734485074985247,-0.2931781324009127
12,layer_10_mha_output_out,layer_13_mha_output_out,19,25,0.0008505600226270671,0.10829666690722578,-0.10052157181354035
12,layer_10_mha_output_out,layer_13_mlp_out,19,26,0.173464962196196,0.5614768591967354,-0.23754908416874823
12,layer_10_mha_output_out,layer_14_mha_output_out,19,27,0.020509960064682642,0.17149571118405246,-0.050453338243161394
12,layer_10_mha_output_out,layer_14_mlp_out,19,28,0.13861372059575627,0.5201162347082408,-0.2511380796471435
12,layer_10_mha_output_out,layer_15_mha_output_out,19,29,-0.01393533464759611,0.11107371714551754,-0.23162622361574414
12,layer_10_mha_output_out,layer_15_mlp_out,19,30,0.3409377275720431,0.7325598719798202,-0.054684928158843835
12,layer_10_mha_output_out,layer_16_mha_output_out,19,31,0.04839134292938019,0.3308168588181249,-0.18658836377488341
12,layer_10_mha_output_out,layer_16_mlp_out,19,32,0.22720369115584127,0.5097084552488503,0.09503691265354143
12,layer_10_mha_output_out,layer_17_mha_output_out,19,33,0.08159503233209187,0.2221172451781084,0.19521469894792856
12,layer_10_mha_output_out,layer_17_mlp_out,19,34,0.30866212547674166,0.6397335185099873,0.10508493475029844
12,layer_10_mha_output_out,layer_18_mha_output_out,19,35,0.13592763392862794,0.32558622677820387,0.1869899704237009
12,layer_10_mha_output_out,layer_18_mlp_out,19,36,0.24790264832620446,0.5308536828829679,0.1343429578424702
12,layer_10_mha_output_out,layer_19_mha_output_out,19,37,-0.1142799901785787,0.3369864543407628,-0.5816733969922143
12,layer_10_mha_output_out,layer_19_mlp_out,19,38,0.19134727324559697,0.4235361535737574,0.17704576440649702
12,layer_10_mha_output_out,layer_20_mha_output_out,19,39,-0.0790463715428893,0.21744118353950703,-0.516503555465819
12,layer_10_mha_output_out,layer_20_mlp_out,19,40,0.2060965469873296,0.41091120958353633,0.2982883955053162
12,layer_10_mha_output_out,layer_21_mha_output_out,19,41,0.04776693661939935,0.1427148635973984,0.2198026953962987
12,layer_10_mha_output_out,layer_21_mlp_out,19,42,0.26155105410323376,0.5155566569072064,0.2654771671741758
12,layer_10_mha_output_out,layer_22_mha_output_out,19,43,0.04500780288746287,0.14361611874540123,0.1936707511892222
12,layer_10_mha_output_out,layer_22_mlp_out,19,44,0.33869157902723324,0.6223358656245371,0.4112321119145576
12,layer_10_mha_output_out,layer_23_mha_output_out,19,45,-0.012604709315049423,0.1280769116143153,-0.22249741011267388
12,layer_10_mha_output_out,layer_23_mlp_out,19,46,0.1946334172011034,0.40524800179174203,0.25200701086953203
12,layer_10_mha_output_out,layer_24_mha_output_out,19,47,0.027804732144692035,0.11767915219780596,0.12904476399638376
12,layer_10_mha_output_out,layer_24_mlp_out,19,48,0.2206906687634096,0.4197593560284026,0.35557857485737876
12,layer_10_mha_output_out,layer_25_mha_output_out,19,49,0.07200755637796807,0.1258042408027705,0.5322902731464834
12,layer_10_mha_output_out,layer_25_mlp_out,19,50,0.2859355278814316,0.5221019831611141,0.4083997101049455
12,layer_10_mha_output_out,layer_26_mha_output_out,19,51,0.008847460489573078,0.07372099988669506,0.047789635166874504
12,layer_10_mha_output_out,layer_26_mlp_out,19,52,0.27347321164471505,0.5101897233658678,0.36498128921427536
12,layer_10_mha_output_out,layer_27_mha_output_out,19,53,0.013667398013879506,0.06235316658620131,0.1621239919019194
12,layer_10_mha_output_out,layer_27_mlp_out,19,54,0.2663308644399389,0.5778267603241324,0.07913867197991688
12,layer_10_mha_output_out,layer_28_mha_output_out,19,55,0.04338752159392978,0.12418247996958195,0.25250152915775287
12,layer_10_mha_output_out,layer_28_mlp_out,19,56,0.47368591495782797,0.9477743800174921,0.01825312102587032
12,layer_10_mlp_out,layer_10_mlp_out,20,20,1.0,Inf,NaN
12,layer_10_mlp_out,layer_11_mha_output_out,20,21,-0.000916307272178063,0.2884055081429672,-0.2913130606568364
12,layer_10_mlp_out,layer_11_mlp_out,20,22,0.3210364120337882,0.7792231487388435,-0.3270739882821565
12,layer_10_mlp_out,layer_12_mha_output_out,20,23,0.0936720799842049,0.40466714940383014,-0.1664687567819594
12,layer_10_mlp_out,layer_12_mlp_out,20,24,0.16654158231898053,0.606378469753501,-0.3459826828643418
12,layer_10_mlp_out,layer_13_mha_output_out,20,25,0.0027575449054790813,0.1151714773639235,-0.09141509948739539
12,layer_10_mlp_out,layer_13_mlp_out,20,26,0.1692299046345832,0.5814943110299063,-0.29032580017577914
12,layer_10_mlp_out,layer_14_mha_output_out,20,27,0.027194308523417976,0.17923212574483954,-0.023932959294071056
12,layer_10_mlp_out,layer_14_mlp_out,20,28,0.16171990779836487,0.5509165826553412,-0.24872200838941824
12,layer_10_mlp_out,layer_15_mha_output_out,20,29,-0.01576693158381759,0.11743511245986801,-0.2457965832257672
12,layer_10_mlp_out,layer_15_mlp_out,20,30,0.3527194249053839,0.7597968286275518,-0.09360745343783482
12,layer_10_mlp_out,layer_16_mha_output_out,20,31,0.05606881106039019,0.34690936014199236,-0.18677980178663295
12,layer_10_mlp_out,layer_16_mlp_out,20,32,0.23291653087779474,0.5288857570538886,0.06494502511490445
12,layer_10_mlp_out,layer_17_mha_output_out,20,33,0.0792141927718295,0.22926181034702342,0.15972195227791366
12,layer_10_mlp_out,layer_17_mlp_out,20,34,0.31764735966963464,0.6614986192720388,0.0790177878145694
12,layer_10_mlp_out,layer_18_mha_output_out,20,35,0.14229987891993734,0.3459180537807564,0.16029460302663706
12,layer_10_mlp_out,layer_18_mlp_out,20,36,0.24605514495115166,0.5327670664163712,0.11846424479885186
12,layer_10_mlp_out,layer_19_mha_output_out,20,37,-0.12976773561252486,0.3471338822435045,-0.6081661570453549
12,layer_10_mlp_out,layer_19_mlp_out,20,38,0.16768839367909738,0.3996933685977386,0.13071040136522624
12,layer_10_mlp_out,layer_20_mha_output_out,20,39,-0.08451079134979289,0.22591618375946268,-0.5295786130585455
12,layer_10_mlp_out,layer_20_mlp_out,20,40,0.192943458703135,0.39756956550893763,0.2677785291727173
12,layer_10_mlp_out,layer_21_mha_output_out,20,41,0.04965531432051251,0.1476017134836728,0.21776842884078323
12,layer_10_mlp_out,layer_21_mlp_out,20,42,0.2519326423761189,0.4977015644374972,0.26984181248079003
12,layer_10_mlp_out,layer_22_mha_output_out,20,43,0.04437845964275433,0.14491375732134423,0.18409772622799914
12,layer_10_mlp_out,layer_22_mlp_out,20,44,0.31923103455658297,0.588991118389192,0.39008209260112847
12,layer_10_mlp_out,layer_23_mha_output_out,20,45,-0.015058529959584455,0.13004937987249465,-0.24055382173502438
12,layer_10_mlp_out,layer_23_mlp_out,20,46,0.19613513153481466,0.4099075075611762,0.24513539201976395
12,layer_10_mlp_out,layer_24_mha_output_out,20,47,0.032146637708946324,0.12251696585230393,0.1536878294285332
12,layer_10_mlp_out,layer_24_mlp_out,20,48,0.21795440110565845,0.41994431822950146,0.3378748914141809
12,layer_10_mlp_out,layer_25_mha_output_out,20,49,0.07257197603138088,0.12752115438046113,0.5273763400843092
12,layer_10_mlp_out,layer_25_mlp_out,20,50,0.28908352621300104,0.5305487420605125,0.3975522324277922
12,layer_10_mlp_out,layer_26_mha_output_out,20,51,0.006095750779646192,0.07463535217528659,0.007585861954126339
12,layer_10_mlp_out,layer_26_mlp_out,20,52,0.269982967912594,0.5063595783719418,0.35548055576754384
