site,branch,site_pos,branch_pos,q,rho,cos
layer_6_mlp_out,layer_10_mha_output_out,12,19,-0.014354582595108134,0.23395667433511438,-0.29033546610954875
layer_6_mlp_out,layer_10_mlp_out,12,20,0.2951240059713035,0.762326483596237,-0.3665867841151033
layer_6_mlp_out,layer_11_mha_output_out,12,21,-0.012948473736089872,0.31029228768236045,-0.347052425286306
layer_6_mlp_out,layer_11_mlp_out,12,22,0.360290197743963,0.8208706058129681,-0.3085205228996937
layer_6_mlp_out,layer_12_mha_output_out,12,23,-0.03927463241936047,0.2451068270185625,-0.38474650742221733
layer_6_mlp_out,layer_12_mlp_out,12,24,0.28235308659974834,0.7324095469691084,-0.321848995550389
layer_6_mlp_out,layer_13_mha_output_out,12,25,0.0049246138778925586,0.1378318906962035,-0.10243287411585346
layer_6_mlp_out,layer_13_mlp_out,12,26,0.2764340795349737,0.6809447992487763,-0.19401835841698767
layer_6_mlp_out,layer_14_mha_output_out,12,27,0.03867781901625622,0.1989192821352295,0.0034837362312921368
layer_6_mlp_out,layer_14_mlp_out,12,28,0.1810238693666425,0.5529360896358706,-0.1966524165443425
layer_6_mlp_out,layer_15_mha_output_out,12,29,-0.01412631652345886,0.10163201312237742,-0.23541145819738526
layer_6_mlp_out,layer_15_mlp_out,12,30,0.16481000541981372,0.5409029458485998,-0.21937185320733485
layer_6_mlp_out,layer_16_mha_output_out,12,31,-0.09316564662180804,0.35659648133063837,-0.5488201583431456
layer_6_mlp_out,layer_16_mlp_out,12,32,0.26491199934074783,0.6507899501917134,-0.1516999315902762
layer_6_mlp_out,layer_17_mha_output_out,12,33,-0.0024081721916016097,0.1719445492124911,-0.18547084615483098
layer_6_mlp_out,layer_17_mlp_out,12,34,0.2729285060014136,0.6397160333177834,-0.0847292661992942
layer_6_mlp_out,layer_18_mha_output_out,12,35,0.01318314216076244,0.16269572303510768,-0.08167491335065521
layer_6_mlp_out,layer_18_mlp_out,12,36,0.18208811793007484,0.5265817999606268,-0.13353520627588053
layer_6_mlp_out,layer_19_mha_output_out,12,37,-0.011010652627975848,0.18339740428731768,-0.24016510392716825
layer_6_mlp_out,layer_19_mlp_out,12,38,0.2303330174416578,0.5602961483958981,-0.037360684937527124
layer_6_mlp_out,layer_20_mha_output_out,12,39,-0.04603659483564648,0.19970672203383721,-0.4023737158626201
layer_6_mlp_out,layer_20_mlp_out,12,40,0.2279867769223699,0.5779054074774836,-0.09493153021330644
layer_6_mlp_out,layer_21_mha_output_out,12,41,0.006150632787020327,0.24367964399460454,-0.2196420848617702
layer_6_mlp_out,layer_21_mlp_out,12,42,0.3579939082561828,0.7682120609997407,-0.09572686699894822
layer_6_mlp_out,layer_22_mha_output_out,12,43,0.04101638938984309,0.15050663858385147,0.13964412357346764
layer_6_mlp_out,layer_22_mlp_out,12,44,0.4603537141571239,0.9235690049138867,0.0006333755809599444
layer_6_mlp_out,layer_23_mha_output_out,12,45,0.034912221204466465,0.1628011707495764,0.06163306518282504
layer_6_mlp_out,layer_23_mlp_out,12,46,0.45636257602794217,0.8960798937183397,0.2537415519516767
layer_6_mlp_out,layer_24_mha_output_out,12,47,0.011912940676811146,0.19697549521918556,-0.13742387979423884
layer_6_mlp_out,layer_24_mlp_out,12,48,0.3456392052207703,0.7060292298524101,0.0892578604508859
layer_6_mlp_out,layer_25_mha_output_out,12,49,0.014273190305189365,0.11861020175022902,0.0035201860714435345
layer_6_mlp_out,layer_25_mlp_out,12,50,0.3652160794145334,0.7413132968822759,0.08193538035059898
layer_6_mlp_out,layer_26_mha_output_out,12,51,0.14372496505646437,0.34715033076116575,0.16385860185900689
layer_6_mlp_out,layer_26_mlp_out,12,52,0.40660184020107193,0.8255194829048322,0.014340926342487873
layer_6_mlp_out,layer_27_mha_output_out,12,53,0.07594483834058618,0.20648233985421086,0.20870161868278
layer_6_mlp_out,layer_27_mlp_out,12,54,0.2100372414099122,0.6876860756739503,-0.41008773162753565
layer_6_mlp_out,layer_28_mha_output_out,12,55,0.06766025691818622,0.1785928430058591,0.24557400114982686
layer_6_mlp_out,layer_28_mlp_out,12,56,-0.2509136664881193,0.5075988711690097,-0.7519354610859375
layer_7_mha_output_out,layer_1_mha_output_out,13,1,0.0,0.0,NaN
layer_7_mha_output_out,layer_1_mlp_out,13,2,0.0,0.0,NaN
layer_7_mha_output_out,layer_2_mha_output_out,13,3,0.0,0.0,NaN
layer_7_mha_output_out,layer_2_mlp_out,13,4,0.0,0.0,NaN
layer_7_mha_output_out,layer_3_mha_output_out,13,5,0.0,0.0,NaN
layer_7_mha_output_out,layer_3_mlp_out,13,6,0.0,0.0,NaN
layer_7_mha_output_out,layer_4_mha_output_out,13,7,0.0,0.0,NaN
layer_7_mha_output_out,layer_4_mlp_out,13,8,0.0,0.0,NaN
layer_7_mha_output_out,layer_5_mha_output_out,13,9,0.0,0.0,NaN
layer_7_mha_output_out,layer_5_mlp_out,13,10,0.0,0.0,NaN
layer_7_mha_output_out,layer_6_mha_output_out,13,11,0.0,0.0,NaN
layer_7_mha_output_out,layer_6_mlp_out,13,12,0.0,0.0,NaN
layer_7_mha_output_out,layer_7_mha_output_out,13,13,1.0,Inf,NaN
layer_7_mha_output_out,layer_7_mlp_out,13,14,0.31588422678582473,0.8296911659056494,-0.507506067380173
layer_7_mha_output_out,layer_8_mha_output_out,13,15,0.04808176042616075,0.36495127280076245,-0.23859994514433452
layer_7_mha_output_out,layer_8_mlp_out,13,16,0.3084560671271044,0.8121847454760552,-0.47476272150267407
layer_7_mha_output_out,layer_9_mha_output_out,13,17,0.02042265564700929,0.21982468062949476,-0.12764467438708132
layer_7_mha_output_out,layer_9_mlp_out,13,18,0.24404201576762985,0.7961948257398519,-0.5770076087218293
layer_7_mha_output_out,layer_10_mha_output_out,13,19,-0.014423412517176715,0.23597151299303487,-0.29207317646085196
layer_7_mha_output_out,layer_10_mlp_out,13,20,0.30052382595376614,0.7700458747031491,-0.37187727081232463
layer_7_mha_output_out,layer_11_mha_output_out,13,21,-0.005852219354735677,0.31140217287027877,-0.3281765672326509
layer_7_mha_output_out,layer_11_mlp_out,13,22,0.3581124590402607,0.8180659961329115,-0.3078191213916139
layer_7_mha_output_out,layer_12_mha_output_out,13,23,-0.035216401047452495,0.2445745257697218,-0.3710443384367403
layer_7_mha_output_out,layer_12_mlp_out,13,24,0.2789370710819753,0.7293914130917432,-0.3245969658777892
layer_7_mha_output_out,layer_13_mha_output_out,13,25,0.0028959757243117723,0.1378899369848975,-0.1171671558371733
layer_7_mha_output_out,layer_13_mlp_out,13,26,0.273788185047277,0.6766565408724994,-0.1918043902817149
layer_7_mha_output_out,layer_14_mha_output_out,13,27,0.04044811650016855,0.20008745611464185,0.011051951109997231
layer_7_mha_output_out,layer_14_mlp_out,13,28,0.18017330482023586,0.5516323808405901,-0.19639467064945712
layer_7_mha_output_out,layer_15_mha_output_out,13,29,-0.01471733541813336,0.10243593532632216,-0.2405369525221802
layer_7_mha_output_out,layer_15_mlp_out,13,30,0.15727299628844427,0.5367438964604739,-0.23242328119389094
layer_7_mha_output_out,layer_16_mha_output_out,13,31,-0.08602891463421924,0.3598645093313748,-0.537415839982652
layer_7_mha_output_out,layer_16_mlp_out,13,32,0.25369983865402757,0.6421962960303588,-0.17097207743072282
layer_7_mha_output_out,layer_17_mha_output_out,13,33,-0.0006269856623462022,0.17208104042867878,-0.1756122687895346
layer_7_mha_output_out,layer_17_mlp_out,13,34,0.26835659454295613,0.6363988751571856,-0.09483794885763085
layer_7_mha_output_out,layer_18_mha_output_out,13,35,0.012666107573288787,0.16269377175590355,-0.08493215159388705
layer_7_mha_output_out,layer_18_mlp_out,13,36,0.1775907596024786,0.5228247739184066,-0.1400400904259852
layer_7_mha_output_out,layer_19_mha_output_out,13,37,-0.01433179532794715,0.18338311846823702,-0.25680264821798715
layer_7_mha_output_out,layer_19_mlp_out,13,38,0.23059641419046806,0.5609607972378652,-0.03810495196487381
layer_7_mha_output_out,layer_20_mha_output_out,13,39,-0.041953816959077184,0.19894053320196572,-0.38580138599099617
layer_7_mha_output_out,layer_20_mlp_out,13,40,0.22542340852840104,0.5761126883206225,-0.10008112558186397
layer_7_mha_output_out,layer_21_mha_output_out,13,41,0.00719438001463879,0.24577499194397318,-0.2178694428385974
layer_7_mha_output_out,layer_21_mlp_out,13,42,0.3617763363894002,0.7736705685546545,-0.09464570477821493
layer_7_mha_output_out,layer_22_mha_output_out,13,43,0.03991592658259657,0.1499898433469679,0.13271632734349062
layer_7_mha_output_out,layer_22_mlp_out,13,44,0.4613177269164571,0.9252938928830475,0.0016033810847774128
layer_7_mha_output_out,layer_23_mha_output_out,13,45,0.03438823151651249,0.16174414862745382,0.060594215864469
layer_7_mha_output_out,layer_23_mlp_out,13,46,0.45877076905587677,0.9021888224927739,0.24518564033589996
layer_7_mha_output_out,layer_24_mha_output_out,13,47,0.006423175185029328,0.19574245484651268,-0.16377465303669536
layer_7_mha_output_out,layer_24_mlp_out,13,48,0.3617529023328354,0.7295803558922365,0.10916833399867928
layer_7_mha_output_out,layer_25_mha_output_out,13,49,0.013768131478020806,0.11870626812534457,-0.0011178115916919583
layer_7_mha_output_out,layer_25_mlp_out,13,50,0.3767819231682047,0.7616657337250493,0.08114724154449719
layer_7_mha_output_out,layer_26_mha_output_out,13,51,0.14752218507120962,0.35440970836238694,0.1618841896011124
layer_7_mha_output_out,layer_26_mlp_out,13,52,0.4164919915358182,0.8434916380758128,0.009503330034088158
layer_7_mha_output_out,layer_27_mha_output_out,13,53,0.07317639412692678,0.2051625786028094,0.19507547132523756
layer_7_mha_output_out,layer_27_mlp_out,13,54,0.2147723181965948,0.6949459602067982,-0.41482975182461473
layer_7_mha_output_out,layer_28_mha_output_out,13,55,0.06751950012664365,0.17987565162901653,0.2400537245464433
layer_7_mha_output_out,layer_28_mlp_out,13,56,-0.25812413867377204,0.5089874936153701,-0.7568035162299849
layer_7_mlp_out,layer_1_mha_output_out,14,1,0.0,0.0,NaN
layer_7_mlp_out,layer_1_mlp_out,14,2,0.0,0.0,NaN
layer_7_mlp_out,layer_2_mha_output_out,14,3,0.0,0.0,NaN
layer_7_mlp_out,layer_2_mlp_out,14,4,0.0,0.0,NaN
layer_7_mlp_out,layer_3_mha_output_out,14,5,0.0,0.0,NaN
layer_7_mlp_out,layer_3_mlp_out,14,6,0.0,0.0,NaN
layer_7_mlp_out,layer_4_mha_output_out,14,7,0.0,0.0,NaN
layer_7_mlp_out,layer_4_mlp_out,14,8,0.0,0.0,NaN
layer_7_mlp_out,layer_5_mha_output_out,14,9,0.0,0.0,NaN
layer_7_mlp_out,layer_5_mlp_out,14,10,0.0,0.0,NaN
layer_7_mlp_out,layer_6_mha_output_out,14,11,0.0,0.0,NaN
layer_7_mlp_out,layer_6_mlp_out,14,12,0.0,0.0,NaN
layer_7_mlp_out,layer_7_mha_output_out,14,13,0.0,0.0,NaN
layer_7_mlp_out,layer_7_mlp_out,14,14,1.0,Inf,NaN
layer_7_mlp_out,layer_8_mha_output_out,14,15,0.02736025153963384,0.3180890399790717,-0.2363021749070136
layer_7_mlp_out,layer_8_mlp_out,14,16,0.3452792437608754,0.8499278948747214,-0.4854555429632478
layer_7_mlp_out,layer_9_mha_output_out,14,17,0.024607770994968914,0.22464669817949195,-0.11525090553747167
layer_7_mlp_out,layer_9_mlp_out,14,18,0.29491519988658443,0.8177239797223753,-0.5263945035526656
layer_7_mlp_out,layer_10_mha_output_out,14,19,-0.004905816094553428,0.23617585238704158,-0.25559852737893685
layer_7_mlp_out,layer_10_mlp_out,14,20,0.3435352360546893,0.8252364861906197,-0.40089427757948115
layer_7_mlp_out,layer_11_mha_output_out,14,21,-0.013463568608852894,0.30832162432890176,-0.34680164439794303
layer_7_mlp_out,layer_11_mlp_out,14,22,0.3391102127217891,0.8118661583377068,-0.36938885913285174
layer_7_mlp_out,layer_12_mha_output_out,14,23,-0.03554301101582924,0.24112823919866871,-0.3707466937327284
layer_7_mlp_out,layer_12_mlp_out,14,24,0.2965437561496749,0.7516682261879192,-0.3299273300043728
layer_7_mlp_out,layer_13_mha_output_out,14,25,0.004548016830067336,0.14173575742082195,-0.11000373961583214
layer_7_mlp_out,layer_13_mlp_out,14,26,0.27415672451650686,0.6841519614449211,-0.21223169712752088
layer_7_mlp_out,layer_14_mha_output_out,14,27,0.04446499727431219,0.20440514674112958,0.024386024766145396
layer_7_mlp_out,layer_14_mlp_out,14,28,0.18457273367076732,0.5630168260482807,-0.20808469992279793
layer_7_mlp_out,layer_15_mha_output_out,14,29,-0.015009847918435293,0.10249883303793315,-0.24317644975474617
layer_7_mlp_out,layer_15_mlp_out,14,30,0.16909897031447518,0.5402528200950144,-0.20534376274202887
layer_7_mlp_out,layer_16_mha_output_out,14,31,-0.08626907348555557,0.35198268097718816,-0.5351148332264676
layer_7_mlp_out,layer_16_mlp_out,14,32,0.2441447289586185,0.6335900866241634,-0.18285131266026144
layer_7_mlp_out,layer_17_mha_output_out,14,33,-0.005336715267733494,0.1723181276828909,-0.20205129265235144
layer_7_mlp_out,layer_17_mlp_out,14,34,0.2654405361250677,0.6371798894992232,-0.10969504984270584
layer_7_mlp_out,layer_18_mha_output_out,14,35,0.016926057068982647,0.1597022643535842,-0.052801498278701404
layer_7_mlp_out,layer_18_mlp_out,14,36,0.2070749530388465,0.5530868903761083,-0.10951241134781242
layer_7_mlp_out,layer_19_mha_output_out,14,37,-0.020331268111478007,0.18753279984450233,-0.2880473100145451
layer_7_mlp_out,layer_19_mlp_out,14,38,0.22368034095569533,0.5607206289318543,-0.06583427167940537
layer_7_mlp_out,layer_20_mha_output_out,14,39,-0.037917228540904624,0.20270980918302248,-0.36943209098533847
layer_7_mlp_out,layer_20_mlp_out,14,40,0.22724240562622466,0.5866280591358305,-0.12089633313499383
layer_7_mlp_out,layer_21_mha_output_out,14,41,0.008426425838507612,0.24484083517735866,-0.21193345182396214
layer_7_mlp_out,layer_21_mlp_out,14,42,0.3603980559010719,0.769276490896811,-0.08431513175506868
layer_7_mlp_out,layer_22_mha_output_out,14,43,0.03760541998376399,0.14813245880487658,0.12035348070935518
layer_7_mlp_out,layer_22_mlp_out,14,44,0.44004014271465,0.8892959315568953,-0.026279675380471577
layer_7_mlp_out,layer_23_mha_output_out,14,45,0.03697104357556236,0.16629214951594426,0.06714665945304889
layer_7_mlp_out,layer_23_mlp_out,14,46,0.457123317119851,0.8981225317683219,0.2496319466407605
layer_7_mlp_out,layer_24_mha_output_out,14,47,0.010773850612056157,0.18481589589274056,-0.1272720950425641
layer_7_mlp_out,layer_24_mlp_out,14,48,0.36634509739059695,0.7362259704684874,0.1162902351698831
layer_7_mlp_out,layer_25_mha_output_out,14,49,0.014932634162066138,0.11566127719764664,0.01563952828428347
layer_7_mlp_out,layer_25_mlp_out,14,50,0.3775944666006201,0.7639723753289848,0.07659307490120085
layer_7_mlp_out,layer_26_mha_output_out,14,51,0.14615203346435768,0.356332625878669,0.14964379555379467
layer_7_mlp_out,layer_26_mlp_out,14,52,0.4249685343394468,0.8632030631074301,-0.02700927099444672
layer_7_mlp_out,layer_27_mha_output_out,14,53,0.07505799470389585,0.2092867229095414,0.19421364670311414
layer_7_mlp_out,layer_27_mlp_out,14,54,0.19267321619345468,0.6616542541047975,-0.39529903245486697
layer_7_mlp_out,layer_28_mha_output_out,14,55,0.06239335641026078,0.17845688626407874,0.20829745173784325
layer_7_mlp_out,layer_28_mlp_out,14,56,-0.23939418424299297,0.5096436472170363,-0.7447840211765462
layer_8_mha_output_out,layer_1_mha_output_out,15,1,0.0,0.0,NaN
layer_8_mha_output_out,layer_1_mlp_out,15,2,0.0,0.0,NaN
layer_8_mha_output_out,layer_2_mha_output_out,15,3,0.0,0.0,NaN
layer_8_mha_output_out,layer_2_mlp_out,15,4,0.0,0.0,NaN
layer_8_mha_output_out,layer_3_mha_output_out,15,5,0.0,0.0,NaN
layer_8_mha_output_out,layer_3_mlp_out,15,6,0.0,0.0,NaN
layer_8_mha_output_out,layer_4_mha_output_out,15,7,0.0,0.0,NaN
layer_8_mha_output_out,layer_4_mlp_out,15,8,0.0,0.0,NaN
layer_8_mha_output_out,layer_5_mha_output_out,15,9,0.0,0.0,NaN
layer_8_mha_output_out,layer_5_mlp_out,15,10,0.0,0.0,NaN
layer_8_mha_output_out,layer_6_mha_output_out,15,11,0.0,0.0,NaN
layer_8_mha_output_out,layer_6_mlp_out,15,12,0.0,0.0,NaN
layer_8_mha_output_out,layer_7_mha_output_out,15,13,0.0,0.0,NaN
layer_8_mha_output_out,layer_7_mlp_out,15,14,0.0,0.0,NaN
layer_8_mha_output_out,layer_8_mha_output_out,15,15,1.0,Inf,NaN
layer_8_mha_output_out,layer_8_mlp_out,15,16,0.36478426528313146,0.8642718620559897,-0.46935322377054495
layer_8_mha_output_out,layer_9_mha_output_out,15,17,0.02522495017155113,0.23063180788554724,-0.12157429394938842
layer_8_mha_output_out,layer_9_mlp_out,15,18,0.30390509405621224,0.8238681003367201,-0.52172308672668
layer_8_mha_output_out,layer_10_mha_output_out,15,19,-0.004821965599915323,0.23742140961702157,-0.2564032459067345
layer_8_mha_output_out,layer_10_mlp_out,15,20,0.3616276611280327,0.8427690003692495,-0.3935243792682594
layer_8_mha_output_out,layer_11_mha_output_out,15,21,-0.008052790874573557,0.30889448137164205,-0.33210294715612454
layer_8_mha_output_out,layer_11_mlp_out,15,22,0.3406473064553919,0.8128039479839507,-0.36655492945928836
layer_8_mha_output_out,layer_12_mha_output_out,15,23,-0.034410716406317654,0.23868633274606676,-0.36588600159595264
layer_8_mha_output_out,layer_12_mlp_out,15,24,0.3011452719943255,0.7517860168829743,-0.3138373711771416
layer_8_mha_output_out,layer_13_mha_output_out,15,25,0.004092091157977817,0.14015282480277458,-0.11129279664413086
layer_8_mha_output_out,layer_13_mlp_out,15,26,0.27924442499093294,0.6877034146308736,-0.2029676994603509
layer_8_mha_output_out,layer_14_mha_output_out,15,27,0.04439847192756663,0.20381311213365844,0.0253236782440261
layer_8_mha_output_out,layer_14_mlp_out,15,28,0.18305270060564438,0.5612126618654528,-0.20872186701195192
layer_8_mha_output_out,layer_15_mha_output_out,15,29,-0.016471873004053617,0.10340149754654135,-0.25597217138055506
layer_8_mha_output_out,layer_15_mlp_out,15,30,0.1728193132981779,0.5422541756973126,-0.19841760961820568
layer_8_mha_output_out,layer_16_mha_output_out,15,31,-0.08878330321694383,0.3501956479594627,-0.5390880079218419
layer_8_mha_output_out,layer_16_mlp_out,15,32,0.24546599228421317,0.6316474093412223,-0.17283955313229915
layer_8_mha_output_out,layer_17_mha_output_out,15,33,-0.004641728637958309,0.17152361057502263,-0.19754759942115105
layer_8_mha_output_out,layer_17_mlp_out,15,34,0.26227968363348086,0.6306355656057167,-0.10376749266330447
layer_8_mha_output_out,layer_18_mha_output_out,15,35,0.018122390224958207,0.15912100715689184,-0.04393930419854527
layer_8_mha_output_out,layer_18_mlp_out,15,36,0.20621615918143332,0.5500231082693897,-0.10496958648486839
layer_8_mha_output_out,layer_19_mha_output_out,15,37,-0.020510203999756005,0.184907609825104,-0.2878151693477021
layer_8_mha_output_out,layer_19_mlp_out,15,38,0.22143249167921075,0.5553447984666939,-0.060386920146543885
layer_8_mha_output_out,layer_20_mha_output_out,15,39,-0.03574709775362761,0.20206554628429593,-0.3604286712862218
layer_8_mha_output_out,layer_20_mlp_out,15,40,0.2302217767171959,0.5890049900084895,-0.11590564001951359
layer_8_mha_output_out,layer_21_mha_output_out,15,41,0.013208952110126515,0.242527723383878,-0.1898766503171472
layer_8_mha_output_out,layer_21_mlp_out,15,42,0.36655845093703165,0.7738183198585368,-0.06170399762210119
layer_8_mha_output_out,layer_22_mha_output_out,15,43,0.039000791157014936,0.14617955937968372,0.13700906225829024
layer_8_mha_output_out,layer_22_mlp_out,15,44,0.4413665191338034,0.8905600962469831,-0.016126831594165034
layer_8_mha_output_out,layer_23_mha_output_out,15,45,0.037813855036926025,0.1662598070143417,0.0729851609515322
layer_8_mha_output_out,layer_23_mlp_out,15,46,0.4572100200918576,0.8970224327982488,0.26644826935013766
layer_8_mha_output_out,layer_24_mha_output_out,15,47,0.009756165568461594,0.1843072452857915,-0.13215348713681546
layer_8_mha_output_out,layer_24_mlp_out,15,48,0.36738441163915536,0.736214467870921,0.12546580022753273
layer_8_mha_output_out,layer_25_mha_output_out,15,49,0.01542625790755825,0.11530427852922091,0.020906848929608576
layer_8_mha_output_out,layer_25_mlp_out,15,50,0.3779739600216966,0.7628125431810705,0.0860930447035152
layer_8_mha_output_out,layer_26_mha_output_out,15,51,0.14934472781310082,0.35413829064277125,0.17176900631849576
layer_8_mha_output_out,layer_26_mlp_out,15,52,0.42153543837801577,0.8554999884323521,-0.013640961588090594
layer_8_mha_output_out,layer_27_mha_output_out,15,53,0.0746505990647337,0.20833395928570295,0.19459307351063823
layer_8_mha_output_out,layer_27_mlp_out,15,54,0.20748659406102665,0.6683102319827023,-0.37465005983931604
layer_8_mha_output_out,layer_28_mha_output_out,15,55,0.060789905285827506,0.17734510762501107,0.200602337452373
layer_8_mha_output_out,layer_28_mlp_out,15,56,-0.2483388511052127,0.5082586387031671,-0.7503861681874239
layer_8_mlp_out,layer_1_mha_output_out,16,1,0.0,0.0,NaN
layer_8_mlp_out,layer_1_mlp_out,16,2,0.0,0.0,NaN
layer_8_mlp_out,layer_2_mha_output_out,16,3,0.0,0.0,NaN
layer_8_mlp_out,layer_2_mlp_out,16,4,0.0,0.0,NaN
layer_8_mlp_out,layer_3_mha_output_out,16,5,0.0,0.0,NaN
layer_8_mlp_out,layer_3_mlp_out,16,6,0.0,0.0,NaN
layer_8_mlp_out,layer_4_mha_output_out,16,7,0.0,0.0,NaN
layer_8_mlp_out,layer_4_mlp_out,16,8,0.0,0.0,NaN
layer_8_mlp_out,layer_5_mha_output_out,16,9,0.0,0.0,NaN
layer_8_mlp_out,layer_5_mlp_out,16,10,0.0,0.0,NaN
layer_8_mlp_out,layer_6_mha_output_out,16,11,0.0,0.0,NaN
layer_8_mlp_out,layer_6_mlp_out,16,12,0.0,0.0,NaN
layer_8_mlp_out,layer_7_mha_output_out,16,13,0.0,0.0,NaN
layer_8_mlp_out,layer_7_mlp_out,16,14,0.0,0.0,NaN
layer_8_mlp_out,layer_8_mha_output_out,16,15,0.0,0.0,NaN
layer_8_mlp_out,layer_8_mlp_out,16,16,1.0,Inf,NaN
layer_8_mlp_out,layer_9_mha_output_out,16,17,0.02657242484497513,0.2234968189664924,-0.10420178115728777
layer_8_mlp_out,layer_9_mlp_out,16,18,0.37521711368216926,0.8837244049978535,-0.5110867810210366
layer_8_mlp_out,layer_10_mha_output_out,16,19,0.00299360680679317,0.24122253112176428,-0.22946411045157714
layer_8_mlp_out,layer_10_mlp_out,16,20,0.3683595684115969,0.8557969155414163,-0.4182879633030197
layer_8_mlp_out,layer_11_mha_output_out,16,21,-0.011487552023760506,0.31104926324367715,-0.3436584846418231
layer_8_mlp_out,layer_11_mlp_out,16,22,0.3258046297815218,0.8005880691632441,-0.38117009252658873
layer_8_mlp_out,layer_12_mha_output_out,16,23,-0.03622715637478047,0.2491962471760652,-0.37633298202926774
layer_8_mlp_out,layer_12_mlp_out,16,24,0.29230239792606927,0.7561383641830035,-0.35759843457940604
layer_8_mlp_out,layer_13_mha_output_out,16,25,0.00501139858562194,0.14369693736228467,-0.10919649245008899
layer_8_mlp_out,layer_13_mlp_out,16,26,0.26479854740764297,0.6799526749555705,-0.23483159108786175
layer_8_mlp_out,layer_14_mha_output_out,16,27,0.045535125399457255,0.2053860079956126,0.028243513266843545
layer_8_mlp_out,layer_14_mlp_out,16,28,0.2042811233190699,0.591159559721312,-0.21107339926053342
layer_8_mlp_out,layer_15_mha_output_out,16,29,-0.015661840583469422,0.10624769974901185,-0.24756581148480225
layer_8_mlp_out,layer_15_mlp_out,16,30,0.17413418235559763,0.555975862872212,-0.22395243739979684
layer_8_mlp_out,layer_16_mha_output_out,16,31,-0.08627094511223476,0.35405443478721377,-0.535814384874594
layer_8_mlp_out,layer_16_mlp_out,16,32,0.25415350157868444,0.6369172518535755,-0.15457933648321254
layer_8_mlp_out,layer_17_mha_output_out,16,33,-0.009429593979114248,0.17510569641076584,-0.2263391684568711
layer_8_mlp_out,layer_17_mlp_out,16,34,0.24726977315819842,0.6252183297554605,-0.14863132095418066
layer_8_mlp_out,layer_18_mha_output_out,16,35,0.019494340498069196,0.1622802852117223,-0.040570950172222627
layer_8_mlp_out,layer_18_mlp_out,16,36,0.2255644111118661,0.5769212002917001,-0.10167909587260139
layer_8_mlp_out,layer_19_mha_output_out,16,37,-0.021503216867429176,0.1836997850453992,-0.29214222460943545
layer_8_mlp_out,layer_19_mlp_out,16,38,0.22418468111175716,0.562572474256706,-0.06880173180556332
layer_8_mlp_out,layer_20_mha_output_out,16,39,-0.03529995379002493,0.19984414795694747,-0.3582440554030008
layer_8_mlp_out,layer_20_mlp_out,16,40,0.23277904199326782,0.5964971685769086,-0.12611622724837282
layer_8_mlp_out,layer_21_mha_output_out,16,41,0.017463691760322253,0.2350631451052494,-0.16233437054137226
layer_8_mlp_out,layer_21_mlp_out,16,42,0.36080033349262197,0.7628788824709223,-0.052752160970477795
layer_8_mlp_out,layer_22_mha_output_out,16,43,0.03989392351967602,0.14646863091744225,0.14316956076392195
layer_8_mlp_out,layer_22_mlp_out,16,44,0.4466924206256403,0.9005031505632194,-0.020706484425491157
layer_8_mlp_out,layer_23_mha_output_out,16,45,0.037614487934541696,0.17052926409552954,0.061053038026381616
layer_8_mlp_out,layer_23_mlp_out,16,46,0.44443700972286404,0.8688363559865188,0.2595072529185095
layer_8_mlp_out,layer_24_mha_output_out,16,47,0.010499161576124294,0.1778360212206879,-0.11943845770265496
layer_8_mlp_out,layer_24_mlp_out,16,48,0.3630194258326148,0.7238316248895843,0.14767786852494988
layer_8_mlp_out,layer_25_mha_output_out,16,49,0.013828269318190811,0.11451810155497086,0.00803965580336385
layer_8_mlp_out,layer_25_mlp_out,16,50,0.3695870795258278,0.7492602649196816,0.08022954686179466
layer_8_mlp_out,layer_26_mha_output_out,16,51,0.1448522238034301,0.35043102863212205,0.1600518700461754
layer_8_mlp_out,layer_26_mlp_out,16,52,0.40459315326583645,0.8275821390180838,-0.02024107997794378
layer_8_mlp_out,layer_27_mha_output_out,16,53,0.07985691800113137,0.21754231367740917,0.19864277280700954
layer_8_mlp_out,layer_27_mlp_out,16,54,0.2072095068671176,0.657478810521982,-0.35193296844522404
layer_8_mlp_out,layer_28_mha_output_out,16,55,0.05614080265712984,0.17153270187349676,0.186305131991392
layer_8_mlp_out,layer_28_mlp_out,16,56,-0.23153055620518126,0.5051307843531506,-0.7384801841842762
layer_9_mha_output_out,layer_1_mha_output_out,17,1,0.0,0.0,NaN
layer_9_mha_output_out,layer_1_mlp_out,17,2,0.0,0.0,NaN
layer_9_mha_output_out,layer_2_mha_output_out,17,3,0.0,0.0,NaN
layer_9_mha_output_out,layer_2_mlp_out,17,4,0.0,0.0,NaN
layer_9_mha_output_out,layer_3_mha_output_out,17,5,0.0,0.0,NaN
layer_9_mha_output_out,layer_3_mlp_out,17,6,0.0,0.0,NaN
layer_9_mha_output_out,layer_4_mha_output_out,17,7,0.0,0.0,NaN
layer_9_mha_output_out,layer_4_mlp_out,17,8,0.0,0.0,NaN
layer_9_mha_output_out,layer_5_mha_output_out,17,9,0.0,0.0,NaN
layer_9_mha_output_out,layer_5_mlp_out,17,10,0.0,0.0,NaN
layer_9_mha_output_out,layer_6_mha_output_out,17,11,0.0,0.0,NaN
layer_9_mha_output_out,layer_6_mlp_out,17,12,0.0,0.0,NaN
layer_9_mha_output_out,layer_7_mha_output_out,17,13,0.0,0.0,NaN
